item_id,tier,source,source_note,name,icon,slot,armor_type,hand_type,weapon_type,ranged_weapon_type,set_name,class_allowlist,has_effect,sockets,socket_bonus,weapon_min,weapon_max,weapon_speed,url,strength,agility,stamina,intellect,healing_power,spell_damage,arcane_damage,fire_damage,frost_damage,holy_damage,nature_damage,shadow_damage,spell_hit,spell_crit,spell_haste,spell_pen,spirit,attack_power,ranged_attack_power,feral_attack_power,melee_hit,melee_crit,melee_haste,armor_pen,expertise,defense,block_rating,block_value,dodge,parry,resilience,armor,bonus_armor
30226,,drop,,Alley's Recurve,inv_weapon_bow_03,Ranged,,,,1,,,,,,97,181,2.5,https://www.wowhead.com/tbc/item=30226,,7,10,,,,,,,,,,,,,,,14,14,,7,,,,,,,,,,,,
30228,T5,tier_vendor,,Nordrassil Headdress,inv_helmet_15,Head,Leather,,,,Nordrassil Harness,Druid,,Red|Meta,stamina=6,,,,https://www.wowhead.com/tbc/item=30228,46,33,43,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,224
30229,T5,tier_vendor,,Nordrassil Feral-Kilt,inv_pants_mail_15,Legs,Leather,,,,Nordrassil Harness,Druid,,Blue,agility=2,,,,https://www.wowhead.com/tbc/item=30229,46,37,42,17,,,,,,,,,,,,,,,,,18,,,,,,,,,,,367,336
30230,T5,tier_vendor,,Nordrassil Feral-Mantle,inv_shoulder_14,Shoulder,Leather,,,,Nordrassil Harness,Druid,,Yellow|Blue,strength=3,,,,https://www.wowhead.com/tbc/item=30230,35,34,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,154
30231,T5,tier_vendor,,Nordrassil Chestpiece,inv_chest_chain_15,Chest,Leather,,,,Nordrassil Regalia,Druid,,Blue|Blue|Yellow,spell_crit=4,,,,https://www.wowhead.com/tbc/item=30231,,,36,32,54,54,,,,,,,19,17,,,25,,,,,,,,,,,,,,,419,
30232,T5,tier_vendor,,Nordrassil Gauntlets,inv_gauntlets_25,Hands,Leather,,,,Nordrassil Regalia,Druid,,,,,,,https://www.wowhead.com/tbc/item=30232,,,26,27,41,41,,,,,,,,24,,,23,,,,,,,,,,,,,,,262,
30233,T5,tier_vendor,,Nordrassil Headpiece,inv_helmet_15,Head,Leather,,,,Nordrassil Regalia,Druid,,Yellow|Meta,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=30233,,,35,28,54,54,,,,,,,10,25,,,24,,,,,,,,,,,,,,,341,
30234,T5,tier_vendor,,Nordrassil Wrath-Kilt,inv_pants_mail_15,Legs,Leather,,,,Nordrassil Regalia,Druid,,Blue,healing_power=2|spell_damage=2,,,,https://www.wowhead.com/tbc/item=30234,,,37,36,54,54,,,,,,,,26,,,26,,,,,,,,,,,,,,,367,
30235,T5,tier_vendor,,Nordrassil Wrath-Mantle,inv_shoulder_14,Shoulder,Leather,,,,Nordrassil Regalia,Druid,,Blue|Yellow,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=30235,,,26,27,41,41,,,,,,,15,,,,16,,,,,,,,,,,,,,,314,
30257,,drop,,Shattrath Leggings,inv_pants_leather_05,Legs,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30257,35,25,27,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,243,
30279,,drop,,Mama's Insurance,inv_weapon_rifle_06,Ranged,,,,3,,,,,,87,163,2.2,https://www.wowhead.com/tbc/item=30279,,10,,,,,,,,,,,,,,,,32,32,,,6,,,,,,,,,,,
30311,T5,raid_drop,,Warp Slicer,inv_sword_69,Weapon,,One Hand,Sword,,,,yes,,,248,461,2.9,https://www.wowhead.com/tbc/item=30311,,,35,,,,,,,,,,,,,,,70,70,,,25,,,,,,,,,,,
30312,T5,raid_drop,,Infinity Blade,inv_weapon_shortblade_47,Weapon,,One Hand,Dagger,,,,,,,171,318,2,https://www.wowhead.com/tbc/item=30312,,,35,,,,,,,,,,,,,,,70,70,,,25,,,,,,,,,,,
30313,T5,raid_drop,,Staff of Disintegration,inv_staff_52,Weapon,,Two Hand,Staff,,,,,,,131,310,2.8,https://www.wowhead.com/tbc/item=30313,,,75,50,325,325,,,,,,,,75,,,,,,1459,,,,,,,,,,,,,
30314,T5,raid_drop,,Phaseshift Bulwark,inv_shield_31,Weapon,,Off Hand,Shield,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30314,,,40,,,,,,,,,,,,,,,,,,,,,,,40,,208,,,,7313,
30316,T5,raid_drop,,Devastation,inv_axe_68,Weapon,,Two Hand,Axe,,,,yes,,,496,744,3.9,https://www.wowhead.com/tbc/item=30316,,,75,,,,,,,,,,,,,,,150,150,,,50,,,,,,,,,,,
30317,T5,raid_drop,,Cosmic Infuser,inv_mace_48,Weapon,,Main Hand,Mace,,,,yes,,,14,220,2.8,https://www.wowhead.com/tbc/item=30317,,,40,40,600,200,,,,,,,,,,,40,,,,,,,,,,,,,,,,
30318,T5,raid_drop,,Netherstrand Longbow,inv_weapon_bow_19,Ranged,,,,1,,Hunter,yes,,,256,385,2.9,https://www.wowhead.com/tbc/item=30318,,,20,,,,,,,,,,,,,,,,70,,,50,,,,,,,,,,,
30340,,drop,,Starkiller's Bauble,spell_arcane_arcaneresilience,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30340,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,
30341,,drop,,Flesh Handler's Gauntlets,inv_gauntlets_23,Hands,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30341,18,17,27,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,165,
30372,,drop,,Socrethar's Girdle,inv_belt_25,Waist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30372,,23,21,,,,,,,,,,,,,,,48,48,,20,,,,,,,,,,,156,
30377,,drop,,Karja's Medallion,inv_jewelry_necklace_11,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30377,,,,15,55,19,,,,,,,,,,,10,,,,,,,,,,,,,,,,
30446,T5,raid_drop,,Solarian's Sapphire,inv_misc_gem_sapphire_01,Trinket,,,,,,Warrior,yes,,,,,,https://www.wowhead.com/tbc/item=30446,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30447,T5,raid_drop,,Tome of Fiery Redemption,inv_misc_book_07,Trinket,,,,,,Paladin,yes,,,,,,https://www.wowhead.com/tbc/item=30447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30448,T5,raid_drop,,Talon of Al'ar,spell_fire_soulburn,Trinket,,,,,,Hunter,yes,,,,,,https://www.wowhead.com/tbc/item=30448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30449,T5,raid_drop,,Void Star Talisman,inv_misc_gem_ebondraenite_01,Trinket,,,,,,Warlock,,,,,,,https://www.wowhead.com/tbc/item=30449,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
30450,T5,raid_drop,,Warp-Spring Coil,inv_gizmo_hardenedadamantitetube,Trinket,,,,,,Rogue,yes,,,,,,https://www.wowhead.com/tbc/item=30450,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,
30531,,drop,,Breeches of the Occultist,inv_pants_mail_20,Legs,Cloth,,,,,,,Blue|Yellow|Yellow,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=30531,,,37,22,36,36,,,,,,,,23,,,,,,,,,,,,,,,,,,163,
30532,,drop,,Kirin Tor Master's Trousers,inv_pants_cloth_16,Legs,Cloth,,,,,,,Red|Yellow|Blue,spell_hit=4,,,,https://www.wowhead.com/tbc/item=30532,,,27,29,36,36,,,,,,,,,,,25,,,,,,,,,,,,,,,163,
30535,,drop,,Forestwalker Kilt,inv_pants_mail_08,Legs,Leather,,,,,,,Red|Blue|Blue,strength=4,,,,https://www.wowhead.com/tbc/item=30535,33,26,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,154
30538,,drop,,Midnight Legguards,inv_pants_leather_09,Legs,Leather,,,,,,,Red|Red|Blue,melee_hit=4,,,,https://www.wowhead.com/tbc/item=30538,,,30,,,,,,,,,,,,,,,64,64,,17,27,,,,,,,,,,305,
30541,,drop,,Stormsong Kilt,inv_pants_leather_03,Legs,Mail,,,,,,,Red|Yellow|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=30541,,,25,30,35,35,,,,,,,,26,,,,,,,,,,,,,,,,,,681,
30543,,drop,,Pontifex Kilt,inv_pants_cloth_20,Legs,Cloth,,,,,,,Red|Yellow|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=30543,,,25,29,66,22,,,,,,,,,,,27,,,,,,,,,,,,,,,163,
30619,T5,raid_drop,,Fel Reaver's Piston,inv_misc_enggizmos_14,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30620,T5,raid_drop,,Spyglass of the Hidden Fleet,inv_misc_spyglass_02,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30620,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30621,T5,raid_drop,,Prism of Inner Calm,inv_misc_gem_diamond_07,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30626,T5,raid_drop,,Sextant of Unstable Currents,inv_gizmo_09,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30626,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
30627,T5,raid_drop,,Tsunami Talisman,spell_nature_unrelentingstorm,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30627,,,,,,,,,,,,,,,,,,,,,10,38,,,,,,,,,,,
30629,T5,raid_drop,,Scarab of Displacement,inv_trinket_naxxramas05,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30629,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,
30641,T4,raid_drop,,Boots of Elusion,inv_boots_plate_04,Feet,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30641,,,34,,,,,,,,,,,,,,,,,,,,,,,23,,,38,,,997,
30642,T4,raid_drop,,Drape of the Righteous,inv_misc_cape_18,Back,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30642,,,,13,,,,,,43,,,,,,,,,,,,,,,,,,,,,,97,
30643,T4,raid_drop,,Belt of the Tracker,inv_belt_22,Waist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30643,,,,15,,,,,,,,,,,,,,42,42,,,,,,,,,,,,,457,
30644,T4,raid_drop,,Grips of Deftness,inv_gauntlets_28,Hands,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30644,,29,34,,,,,,,,,,,,,,,60,60,,,,,,15,,,,,,,228,
30663,T5,raid_drop,,Fathom-Brooch of the Tidewalker,inv_misc_qirajicrystal_04,Trinket,,,,,,Shaman,yes,,,,,,https://www.wowhead.com/tbc/item=30663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30664,T5,raid_drop,,Living Root of the Wildheart,inv_misc_herb_nightmarevine,Trinket,,,,,,Druid,yes,,,,,,https://www.wowhead.com/tbc/item=30664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30665,T5,raid_drop,,Earring of Soulful Meditation,inv_jewelry_ring_07,Trinket,,,,,,Priest,yes,,,,,,https://www.wowhead.com/tbc/item=30665,,,,,66,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
30666,T4,raid_drop,,Ritssyn's Lost Pendant,inv_jewelry_necklace_30naxxramas,Neck,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30666,,,24,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,
30667,T4,raid_drop,,Ring of Unrelenting Storms,inv_jewelry_ring_51naxxramas,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30667,,,,15,,,,,,,43,,,19,,,,,,,,,,,,,,,,,,,
30668,T4,raid_drop,,Grasp of the Dead,inv_gauntlets_17,Hands,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30668,,,,24,,,,,46,,,,17,,,,21,,,,,,,,,,,,,,,121,
30673,T4,raid_drop,,Inferno Waist Cord,inv_belt_03,Waist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30673,,,,18,,,,59,,,,,,24,,,,,,,,,,,,,,,,,,109,
30674,T4,raid_drop,,Zierhut's Lost Treads,inv_boots_plate_06,Feet,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30674,34,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,140
30675,T4,raid_drop,,Lurker's Cord,inv_belt_03,Waist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,
30676,T4,raid_drop,,Lurker's Grasp,inv_belt_25,Waist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,
30677,T4,raid_drop,,Lurker's Belt,inv_belt_03,Waist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,
30678,T4,raid_drop,,Lurker's Girdle,inv_belt_22,Waist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,
30680,T4,raid_drop,,Glider's Foot-Wraps,inv_boots_05,Feet,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,
30681,T4,raid_drop,,Glider's Boots,inv_boots_05,Feet,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,
30682,T4,raid_drop,,Glider's Sabatons,inv_boots_chain_05,Feet,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,
30683,T4,raid_drop,,Glider's Greaves,inv_boots_plate_04,Feet,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,
30684,T4,raid_drop,,Ravager's Cuffs,inv_bracer_10,Wrist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,
30685,T4,raid_drop,,Ravager's Wrist-Wraps,inv_bracer_07,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,
30686,T4,raid_drop,,Ravager's Bands,inv_bracer_02,Wrist,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,
30687,T4,raid_drop,,Ravager's Bracers,inv_bracer_07,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,
30720,T5,raid_drop,,Serpent-Coil Braid,spell_nature_poisoncleansingtotem,Trinket,,,,,,Mage,yes,,,,,,https://www.wowhead.com/tbc/item=30720,,,,,,,,,,,,,12,30,,,,,,,,,,,,,,,,,,,
30787,,drop,,Illidari-Bane Mageblade,inv_sword_77,Weapon,,Main Hand,Dagger,,,,yes,,,31,101,1.6,https://www.wowhead.com/tbc/item=30787,,,12,11,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
30788,,drop,,Illidari-Bane Broadsword,inv_sword_78,Weapon,,One Hand,Sword,,,,yes,,,135,252,2.7,https://www.wowhead.com/tbc/item=30788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30789,,drop,,Illidari-Bane Claymore,inv_sword_82,Weapon,,Two Hand,Sword,,,,yes,,,276,414,3.7,https://www.wowhead.com/tbc/item=30789,,,34,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,
30832,,drop,,Gavel of Unearthed Secrets,inv_hammer_08,Weapon,,Main Hand,Mace,,,,,,,46,178,2.7,https://www.wowhead.com/tbc/item=30832,,,24,16,159,159,,,,,,,,15,,,,,,,,,,,,,,,,,,,
30834,,drop,,Shapeshifter's Signet,inv_jewelry_ring_41,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30834,,25,18,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,
30841,,drop,,Lower City Prayerbook,inv_misc_book_11,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30841,,,,,70,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
30859,,drop,,Wand of the Seer,inv_wand_11,Ranged,,,,5,,,,,,110,205,1.3,https://www.wowhead.com/tbc/item=30859,,,,8,18,18,,,,,,,,,,,5,,,,,,,,,,,,,,,,
30861,T6,raid_drop,,Furious Shackles,inv_bracer_15,Wrist,Plate,,,,,,,Yellow,stamina=3,,,,https://www.wowhead.com/tbc/item=30861,35,,28,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,772,
30862,T6,raid_drop,,Blessed Adamantite Bracers,inv_bracer_19,Wrist,Plate,,,,,,,Yellow,stamina=3,,,,https://www.wowhead.com/tbc/item=30862,,,22,22,62,21,,,,,,,,21,,,,,,,,,,,,,,,,,,772,
30863,T6,raid_drop,,Deadly Cuffs,inv_bracer_09,Wrist,Leather,,,,,,,Yellow,stamina=3,,,,https://www.wowhead.com/tbc/item=30863,,,28,,,,,,,,,,,,,,,58,58,,12,28,,,,,,,,,,194,
30864,T6,raid_drop,,Bracers of the Pathfinder,inv_bracer_02,Wrist,Mail,,,,,,,Blue,melee_crit=2,,,,https://www.wowhead.com/tbc/item=30864,,25,24,24,,,,,,,,,,,,,,48,48,,,,,,,,,,,,,432,
30865,T6,raid_drop,,Tracker's Blade,inv_weapon_shortblade_59,Weapon,,One Hand,Dagger,,,,,,,105,196,1.5,https://www.wowhead.com/tbc/item=30865,,,,,,,,,,,,,,,,,,44,44,,20,23,,,,,,,,,,,
30866,T6,raid_drop,,Blood-stained Pauldrons,inv_shoulder_65,Shoulder,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30866,47,,34,,,,,,,,,,,,,,,,,,23,32,,,,,,,,,,1324,
30868,T6,raid_drop,,Rejuvenating Bracers,inv_bracer_08,Wrist,Leather,,,,,,,Blue,healing_power=4|spell_damage=2,,,,https://www.wowhead.com/tbc/item=30868,,,16,20,64,22,,,,,,,,,,,28,,,,,,,,,,,,,,,194,
30869,T6,raid_drop,,Howling Wind Bracers,inv_bracer_03,Wrist,Mail,,,,,,,Blue,35=1,,,,https://www.wowhead.com/tbc/item=30869,,,29,21,62,21,,,,,,,,,,,,,,,,,,,,,,,,,,432,
30870,T6,raid_drop,,Cuffs of Devastation,inv_bracer_12,Wrist,Cloth,,,,,,,Yellow,stamina=3,,,,https://www.wowhead.com/tbc/item=30870,,,22,20,34,34,,,,,,,,14,,,19,,,,,,,,,,,,,,,103,
30871,T6,raid_drop,,Bracers of Martyrdom,inv_bracer_13,Wrist,Cloth,,,,,,,Blue,healing_power=4|spell_damage=2,,,,https://www.wowhead.com/tbc/item=30871,,,15,20,64,22,,,,,,,,,,,28,,,,,,,,,,,,,,,103,
30872,T6,raid_drop,,Chronicle of Dark Secrets,inv_offhand_hyjal_d_01,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=30872,,,16,12,42,42,,,,,,,17,23,,,,,,,,,,,,,,,,,,,
30873,T6,raid_drop,,Stillwater Boots,inv_boots_chain_08,Feet,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30873,,,39,36,84,28,,,,,,,,,,,,,,,,,,,,,,,,,,679,
30874,T6,raid_drop,,The Unbreakable Will,inv_sword_86,Weapon,,One Hand,Sword,,,,,,,112,209,1.6,https://www.wowhead.com/tbc/item=30874,,,33,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,308,
30878,T6,raid_drop,,Glimmering Steel Mantle,inv_shoulder_65,Shoulder,Plate,,,,,,,Blue|Yellow,spell_crit=3,,,,https://www.wowhead.com/tbc/item=30878,,,26,27,84,28,,,,,,,,29,,,,,,,,,,,,,,,,,,1324,
30879,T6,raid_drop,,Don Alejandro's Money Belt,inv_belt_26,Waist,Leather,,,,,,,Red|Yellow,stamina=4,,,,https://www.wowhead.com/tbc/item=30879,,29,37,,,,,,,,,,,,,,,76,76,,,19,,,,,,,,,,249,
30880,T6,raid_drop,,Quickstrider Moccasins,inv_boots_chain_09,Feet,Mail,,,,,,,Red|Yellow,agility=3,,,,https://www.wowhead.com/tbc/item=30880,,28,30,31,,,,,,,,,,,,,,58,58,,15,,,,,,,,,,,679,
30881,T6,raid_drop,,Blade of Infamy,inv_sword_85,Weapon,,One Hand,Sword,,,,,,,182,339,2.6,https://www.wowhead.com/tbc/item=30881,,28,,,,,,,,,,,,,,,,56,56,,,,,,,,,,,,,,
30882,T6,raid_drop,,Bastion of Light,inv_shield_38,Weapon,,Off Hand,Shield,,,,,Red,35=1,,,,https://www.wowhead.com/tbc/item=30882,,,28,28,62,21,,,,,,,,,,,,,,,,,,,,,,160,,,,5930,
30883,T6,raid_drop,,Pillar of Ferocity,inv_staff_60,Weapon,,Two Hand,Staff,,,,,,,136,293,3,https://www.wowhead.com/tbc/item=30883,47,,96,,,,,,,,,,,,,,,,,1059,,,,,,,,,,,,550,
30884,T6,raid_drop,,Hatefury Mantle,inv_shoulder_68,Shoulder,Cloth,,,,,,,Blue|Yellow,spell_crit=3,,,,https://www.wowhead.com/tbc/item=30884,,,15,18,55,55,,,,,,,,24,,23,,,,,,,,,,,,,,,,177,
30885,T6,raid_drop,,Archbishop's Slippers,inv_boots_cloth_14,Feet,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30885,,,29,30,84,28,,,,,,,,,,,37,,,,,,,,,,,,,,,162,
30886,T6,raid_drop,,Enchanted Leather Sandals,inv_boots_wolf,Feet,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30886,,,34,29,84,28,,,,,,,,,,,37,,,,,,,,,,,,,,,305,
30887,T6,raid_drop,,Golden Links of Restoration,inv_chest_mail_04,Chest,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30887,,,51,35,118,37,,,,,,,,,,,,,,,,,,,,,,,,,,988,
30888,T6,raid_drop,,Anetheron's Noose,inv_belt_03,Waist,Cloth,,,,,,,Yellow|Blue,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=30888,,,22,23,55,55,,,,,,,,24,,,,,,,,,,,,,,,,,,133,
30889,T6,raid_drop,,Kaz'rogal's Hardened Heart,inv_shield_39,Weapon,,Off Hand,Shield,,,,,Yellow,stamina=3,,,,https://www.wowhead.com/tbc/item=30889,,,43,,,,,,,,,,,,,,,,,,21,,,,,28,,160,,,,5930,
30891,T6,raid_drop,,Black Featherlight Boots,inv_boots_cloth_05,Feet,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30891,,,41,,,,,,,,,,,,,,,98,98,,34,,,,,,,,,,,305,
30892,T6,raid_drop,,Beast-tamer's Shoulders,inv_shoulder_59,Shoulder,Mail,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=30892,,39,38,,,,,,,,,,,,,,,78,78,,,,,,,,,,,,,741,
30893,T6,raid_drop,,Sun-touched Chain Leggings,inv_pants_mail_17,Legs,Mail,,,,,,,Yellow|Blue|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=30893,,,39,28,110,37,,,,,,,,,,,,,,,,,,,,,,,,,,864,
30894,T6,raid_drop,,Blue Suede Shoes,inv_boots_cloth_01,Feet,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30894,,,37,32,56,56,,,,,,,18,,,,,,,,,,,,,,,,,,,162,
30895,T6,raid_drop,,Angelista's Sash,inv_belt_08,Waist,Cloth,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30895,,,29,30,84,28,,,,,,,,,37,,,,,,,,,,,,,,,,,133,
30896,T6,raid_drop,,Glory of the Defender,inv_chest_plate02,Chest,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30896,,,75,,,,,,,,,,,,,,,,,,34,,,,,35,,,51,,,1765,
30897,T6,raid_drop,,Girdle of Hope,inv_belt_28,Waist,Plate,,,,,,,Yellow|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=30897,,,38,27,84,28,,,,,,,,21,,,,,,,,,,,,,,,,,,993,
30898,T6,raid_drop,,Shady Dealer's Pantaloons,inv_pants_leather_25,Legs,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30898,,50,61,,,,,,,,,,,,,,,102,100,,,,,175,,,,,,,,388,
30899,T6,raid_drop,,Don Rodrigo's Poncho,inv_chest_leather_01,Chest,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30899,,,39,31,118,37,,,,,,,,,,,52,,,,,,,,,,,,,,,444,
30900,T6,raid_drop,,Bow-stitched Leggings,inv_pants_mail_15,Legs,Mail,,,,,,,Red|Yellow|Blue,melee_crit=4,,,,https://www.wowhead.com/tbc/item=30900,,42,28,28,,,,,,,,,,,,,,100,100,,,20,,,,,,,,,,864,
30901,T6,raid_drop,,Boundless Agony,inv_weapon_shortblade_59,Weapon,,One Hand,Dagger,,,,,,,144,217,1.8,https://www.wowhead.com/tbc/item=30901,,,,,,,,,,,,,,,,,,,,,,24,,210,,,,,,,,,
30902,T6,raid_drop,,Cataclysm's Edge,inv_sword_68,Weapon,,Two Hand,Sword,,,,,,,386,580,3.5,https://www.wowhead.com/tbc/item=30902,75,,49,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,
30903,T6,raid_drop,,Legguards of Endless Rage,inv_pants_plate_21,Legs,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30903,70,,61,,,,,,,,,,,,,,,,,,19,46,,,,,,,,,,1650,
30904,T6,raid_drop,,Savior's Grasp,inv_chest_plate02,Chest,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30904,,,69,48,106,36,,,,,,,,46,,,,,,,,,,,,,,,,,,1886,
30905,T6,raid_drop,,Midnight Chestguard,inv_chest_plate02,Chest,Leather,,,,,,,Blue|Red|Yellow,attack_power=8|ranged_attack_power=8,,,,https://www.wowhead.com/tbc/item=30905,,,64,,,,,,,,,,,,,,,106,106,,29,46,,,,,,,,,,474,
30906,T6,raid_drop,,Bristleblitz Striker,inv_weapon_bow_30,Ranged,,,,1,,,,,,201,374,3,https://www.wowhead.com/tbc/item=30906,,,28,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,
30907,T6,raid_drop,,Mail of Fevered Pursuit,inv_chest_chain_17,Chest,Mail,,,,,,,,,,,,https://www.wowhead.com/tbc/item=30907,,49,66,,,,,,,,,,,,,,,108,108,,,29,,,,,,,,,,1055,
30908,T6,raid_drop,,Apostle of Argus,inv_staff_54,Weapon,,Two Hand,Staff,,,,,,,145,322,3.2,https://www.wowhead.com/tbc/item=30908,,,62,59,486,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
30909,T6,raid_drop,,Antonidas's Aegis of Rapt Concentration,inv_shield_40,Weapon,,Off Hand,Shield,,,,,,,,,,https://www.wowhead.com/tbc/item=30909,,,28,20,42,42,,,,,,,,20,,,,,,,,,,,,,,174,,,,6336,
30910,T6,raid_drop,,Tempest of Chaos,inv_sword_90,Weapon,,Main Hand,Sword,,,,,,,17,132,1.8,https://www.wowhead.com/tbc/item=30910,,,30,22,259,259,,,,,,,17,24,,,,,,,,,,,,,,,,,,,
